Call-Data-Record-ID	Service-Type	Timestamp	Duration	MSISDN-A	MSISDN-B	TXBytes
9803	D	21.06.2016 07:43	76	4917100000339		2210004
9804	V	05.04.2016 22:40	74	4917100000212	4917100000274	
9805	V	07.05.2016 02:41	135	4917100000037	4917100000062	
9806	S	07.05.2016 21:52		4917100000191	4917100000289	
9807	D	15.06.2016 17:49	1020	4917100000271		13950540
9808	V	19.05.2016 03:56	42	4917100000221	4917100000144	
9809	S	06.03.2016 21:53		4917100000098	4917100000254	
9810	V	18.06.2016 09:49	41	4917100000360	4917100000208	
9811	D	29.06.2016 23:09	39	4917100000268		3543189
9812	V	07.06.2016 07:10	10	4917100000278	491601111196	
9813	D	13.06.2016 23:10	84	4917100000171		7945476
9814	S	07.04.2016 17:08		4917100000121	4917100000039	
9815	V	14.03.2016 09:51	45	4917100000383	4917100000053	
9816	S	14.05.2016 06:46		4917100000130	4917100000036	
9817	V	23.05.2016 16:06	3088	4917100000191	499311316	
9818	D	29.06.2016 23:55	273	4917100000257		23531781
9819	D	04.06.2016 04:52	1834	4917100000347		179181800
9820	V	01.04.2016 15:42	3220	4917100000331	491601111198	
9821	V	05.06.2016 10:08	3099	4917100000323	499311312	
9822	V	08.04.2016 02:49	2197	4917100000160	4917100000057	
9823	V	01.05.2016 11:51	1889	4917100000358	491601111170	
9824	S	25.04.2016 06:44		4917100000172	4917100000208	
9825	D	13.02.2016 08:57	25	4917100000131		1889850
9826	S	28.04.2016 17:12		4917100000029	4917100000304	
9827	D	16.04.2016 04:50	7	4917100000203		131285
9828	V	10.05.2016 20:23	113	4917100000070	499311175	
9829	D	24.05.2016 14:28	679	4917100000111		26629701
9830	V	23.04.2016 20:47	1911	4917100000110	4917100000207	
9831	S	01.04.2016 05:01		4917100000029	4917100000145	
9832	D	08.05.2016 23:08	111	4917100000219		9978567
9833	V	01.06.2016 14:17	2164	4917100000046	499311315	
9834	D	11.03.2016 14:56	2626	4917099999998		187588310
9835	S	01.05.2016 02:00		4917100000117	4917100000266	
9836	V	11.05.2016 18:44	723	4917100000083	4917100000336	
9837	V	03.06.2016 14:28	2736	4917100000119	4917100000112	
9838	V	16.05.2016 12:58	70	4917100000045	491601111183	
9839	D	27.06.2016 12:37	309	4917100000126		29442138
9840	V	10.04.2016 17:39	324	4917100000351	499311181	
9841	D	21.04.2016 16:30	23	4917100000081		925198
9842	V	15.04.2016 21:05	360	4917100000294	499311245	
9843	V	16.03.2016 19:32	117	4917100000088	499311192	
9844	D	19.04.2016 19:05	291	4917100000106		20643831
9845	D	11.04.2016 18:55	48	4917100000145		2595504
9846	D	11.06.2016 15:25	17	4917100000012		725475
9847	D	25.06.2016 08:49	4	4917100000183		80436
9848	V	01.06.2016 09:05	47	4917100000146	499311165	
9849	D	23.06.2016 20:16	86	4917100000303		6120620
9850	V	22.06.2016 19:13	537	4917100000163	499311220	
9851	S	19.06.2016 15:36		4917100000368	4917100000306	
9852	S	05.05.2016 05:28		4917100000226	4917100000351	
9853	S	08.06.2016 01:19		4917100000367	4917100000295	
9854	S	10.05.2016 18:39		4917100000373	4917100000369	
9855	S	10.03.2016 18:19		4917100000225	4917100000061	
9856	S	07.04.2016 18:12		4917100000314	4917100000164	
9857	D	05.03.2016 15:42	2659	4917100000283		227126462
9858	S	16.06.2016 04:48		4917100000291	4917100000243	
9859	D	13.06.2016 06:19	69	4917100000186		3725517
9860	S	23.02.2016 01:18		4917099999998	4917100000330	
9861	D	23.06.2016 08:53	69	4917100000368		6688308
9862	S	25.06.2016 04:48		4917100000194	4917100000342	
9863	S	03.02.2016 18:07		4917100000141	4917100000260	
9864	D	23.03.2016 10:07	132	4917100000157		10435920
9865	S	14.04.2016 00:19		4917100000097	4917100000258	
9866	S	29.05.2016 16:15		4917100000075	4917100000148	
9867	V	06.04.2016 19:24	1460	4917100000047	4917100000221	
9868	D	25.04.2016 11:58	477	4917100000326		7578099
9869	S	11.06.2016 21:59		4917100000156	4917100000028	
9870	D	28.06.2016 09:16	94	4917100000353		4200296
9871	D	09.05.2016 07:50	32	4917100000365		687328
9872	V	08.06.2016 03:25	107	4917100000051	4917100000273	
9873	D	17.05.2016 05:57	85	4917100000093		2711245
9874	V	15.05.2016 03:23	119	4917100000086	499311289	
9875	S	05.03.2016 08:10		4917100000337	4917100000044	
9876	V	13.06.2016 19:50	114	4917100000003	4917100000119	
9877	S	09.06.2016 06:42		4917100000135	4917100000324	
9878	D	07.06.2016 19:36	14	4917100000266		1060220
9879	D	16.06.2016 12:16	3253	4917100000031		100494929
9880	S	09.06.2016 00:30		4917100000192	4917100000366	
9881	D	20.06.2016 14:06	51	4917100000289		38250
9882	D	09.06.2016 11:04	81	4917100000325		5492610
9883	V	04.05.2016 01:08	26	4917100000236	4917100000048	
9884	D	24.06.2016 20:17	29	4917100000313		1086746
9885	D	14.06.2016 17:54	37	4917100000356		1687533
9886	V	09.05.2016 23:41	1097	4917100000332	499311114	
9887	V	21.05.2016 19:28	57	4917100000195	4917100000256	
9888	D	19.06.2016 05:55	3649	4917100000118		200311855
9889	V	23.04.2016 08:23	96	4917100000298	4917100000294	
9890	D	05.05.2016 03:13	3616	4917100000228		13498528
9891	V	03.04.2016 05:43	778	4917100000183	499311299	
9892	V	11.06.2016 11:17	23	4917100000205	4917100000246	
9893	V	24.04.2016 23:59	573	4917100000212	491601111203	
9894	S	16.06.2016 18:38		4917100000227	4917100000190	
9895	V	25.06.2016 07:48	113	4917100000249	4917100000248	
9896	D	27.06.2016 14:10	61	4917100000167		358375
9897	S	19.06.2016 23:08		4917100000112	4917100000244	
9898	S	11.03.2016 13:48		4917100000174	4917100000141	
9899	D	10.04.2016 20:54	1416	4917100000149		23555160
9900	S	05.04.2016 12:34		4917100000248	4917100000243	
9901	S	19.06.2016 22:28		4917100000044	4917100000170	
9902	S	26.06.2016 03:26		4917100000331	4917100000114	
9903	V	09.05.2016 08:53	447	4917100000295	4917100000142	
9904	S	22.06.2016 11:24		4917100000006	4917100000156	
9905	S	05.06.2016 01:32		4917100000195	4917100000170	
9906	V	09.05.2016 11:34	1779	4917100000015	491601111122	
9907	D	11.06.2016 04:17	104	4917100000368		491608
9908	S	19.04.2016 02:31		4917100000021	4917100000003	
9909	V	16.06.2016 02:30	70	4917100000330	491601111198	
9910	D	23.04.2016 13:20	40	4917100000299		3424560
9911	S	29.05.2016 06:55		4917100000069	4917100000223	
9912	V	05.06.2016 15:26	52	4917100000350	499311195	
9913	S	26.04.2016 03:21		4917100000376	4917100000023	
9914	D	23.05.2016 14:27	95	4917100000191		4908555
9915	D	14.02.2016 07:01	261	4917100000076		11185155
9916	S	07.06.2016 21:15		4917100000222	4917100000147	
9917	D	24.06.2016 10:14	1185	4917100000322		2603445
9918	V	26.06.2016 01:33	78	4917100000373	499311312	
9919	V	15.06.2016 23:31	112	4917100000296	4917100000239	
9920	V	19.06.2016 19:59	3495	4917100000335	491601111203	
9921	D	25.06.2016 06:11	22	4917100000193		2016938
9922	D	11.06.2016 02:23	3660	4917100000244		334677720
9923	V	20.04.2016 09:46	64	4917100000314	491601111148	
9924	V	16.06.2016 06:19	19	4917100000096	4917100000087	
9925	V	16.05.2016 08:47	13	4917100000225	4917100000063	
9926	S	18.05.2016 13:09		4917100000207	4917100000107	
9927	V	28.06.2016 19:08	597	4917100000125	491601111185	
9928	S	27.06.2016 14:10		4917100000145	4917100000216	
9929	V	09.05.2016 10:37	2549	4917100000095	4917100000148	
9930	D	14.06.2016 19:55	3264	4917100000293		63762240
9931	S	26.06.2016 15:57		4917100000009	4917100000198	
9932	S	02.05.2016 23:33		4917100000067	4917100000358	
9933	V	14.05.2016 01:18	597	4917100000130	4917100000281	
9934	D	09.02.2016 02:17	213	4917100000281		7011960
9935	S	11.06.2016 11:12		4917100000208	4917100000340	
9936	S	15.04.2016 17:58		4917100000097	4917100000304	
9937	D	20.05.2016 22:31	1460	4917100000145		50612360
9938	V	24.04.2016 07:24	41	4917100000116	499311297	
9939	S	28.05.2016 07:14		4917100000187	4917099999997	
9940	S	02.06.2016 00:14		4917100000270	4917100000268	
9941	S	09.05.2016 09:20		4917100000205	4917100000226	
9942	V	21.06.2016 21:26	42	4917100000012	4917100000139	
9943	D	22.05.2016 13:00	330	4917100000331		10598280
9944	S	02.03.2016 18:17		4917100000060	4917100000185	
9945	S	04.06.2016 00:35		4917100000196	4917100000043	
9946	D	15.06.2016 14:46	32	4917100000046		816224
9947	D	02.05.2016 13:55	102	4917100000001		3048066
9948	D	28.04.2016 22:32	3440	4917100000034		226493040
9949	V	03.05.2016 00:53	57	4917100000177	4917100000097	
9950	D	15.06.2016 19:06	2252	4917100000083		85001740
9951	V	17.06.2016 07:32	14	4917100000348	499311223	
9952	S	20.02.2016 00:00		4917100000381	4917100000085	
9953	V	04.04.2016 14:58	438	4917100000372	4917100000100	
9954	V	07.06.2016 12:44	28	4917100000343	499311113	
9955	D	08.04.2016 15:52	58	4917100000139		3349094
9956	S	11.04.2016 01:45		4917100000021	4917100000009	
9957	S	23.06.2016 01:25		4917100000378	4917100000295	
9958	D	12.05.2016 01:22	112	4917100000104		10613792
9959	S	23.06.2016 20:20		4917099999996	4917100000220	
9960	S	13.05.2016 00:38		4917100000082	4917100000282	
9961	D	05.05.2016 04:30	56	4917100000149		5521264
9962	V	29.03.2016 09:23	1889	4917100000043	491601111169	
9963	S	10.06.2016 11:32		4917100000133	4917100000039	
9964	S	01.06.2016 03:02		4917100000027	4917100000005	
9965	D	04.05.2016 10:02	76	4917100000294		6509780
9966	V	09.06.2016 05:31	15	4917100000387	491601111185	
9967	D	25.05.2016 05:18	1603	4917100000142		30984387
9968	V	24.04.2016 04:06	110	4917100000287	499311234	
9969	D	14.06.2016 19:27	318	4917099999994		12623964
9970	V	16.04.2016 23:35	2956	4917100000124	499311165	
9971	D	11.06.2016 06:46	345	4917100000074		16495140
9972	S	13.06.2016 06:14		4917100000222	4917100000079	
9973	D	03.05.2016 13:09	51	4917100000069		3156288
9974	V	18.06.2016 16:05	213	4917100000065	4917100000192	
9975	S	10.04.2016 19:21		4917100000249	4917100000060	
9976	V	06.06.2016 13:48	15	4917100000173	491601111143	
9977	D	18.04.2016 16:49	91	4917100000078		2762669
9978	S	19.06.2016 06:50		4917100000163	4917100000266	
9979	D	18.06.2016 06:47	2384	4917100000339		71360272
9980	D	27.06.2016 06:24	1570	4917100000139		100068660
9981	D	23.03.2016 10:29	468	4917100000316		5629104
9982	S	02.06.2016 01:46		4917100000029	4917100000004	
9983	D	21.05.2016 21:53	603	4917100000268		34676721
9984	D	09.06.2016 13:24	100	4917100000316		2900800
9985	V	24.06.2016 10:50	1933	4917100000377	4917100000017	
9986	V	23.06.2016 09:11	1185	4917100000310	499311248	
9987	D	10.04.2016 06:49	44	4917100000240		1997072
9988	D	23.05.2016 03:53	213	4917100000233		12781704
9989	D	03.06.2016 22:38	53	4917100000314		758165
9990	V	28.06.2016 01:06	477	4917099999994	491601111142	
9991	S	09.06.2016 06:09		4917100000375	4917100000297	
9992	V	19.06.2016 00:03	24	4917100000107	4917100000298	
9993	V	14.05.2016 21:52	113	4917100000047	4917100000179	
9994	D	01.06.2016 09:59	78	4917100000115		5593302
9995	S	14.05.2016 10:28		4917100000139	4917100000338	
9996	V	11.03.2016 20:59	99	4917100000129	4917100000138	
9997	V	13.04.2016 02:56	2274	4917100000189	499311170	
9998	V	15.05.2016 17:27	3484	4917100000338	499311196	
9999	D	23.06.2016 18:56	92	4917100000350		5787720
10000	S	21.03.2016 06:18		4917100000307	4917100000225	
10001	S	04.06.2016 13:33		4917100000214	4917100000319	
10002	S	17.06.2016 15:31		4917100000204	4917100000012	
10003	D	26.04.2016 12:06	486	4917100000312		13328064
10004	D	29.05.2016 12:38	120	4917100000273		9893640
10005	V	27.06.2016 11:33	101	4917100000214	4917100000077	
10006	S	05.06.2016 06:06		4917100000292	4917100000023	
10007	D	23.06.2016 01:40	61	4917100000086		5874422
10008	S	03.05.2016 14:35		4917100000001	4917100000117	
10009	V	06.06.2016 20:45	3451	4917100000161	4917100000358	
10010	S	28.06.2016 14:08		4917100000136	4917100000024	
10011	S	09.03.2016 04:16		4917100000121	4917100000236	
10012	D	17.06.2016 07:15	103	4917100000162		2790888
10013	S	27.05.2016 02:42		4917100000080	4917100000369	
10014	V	06.06.2016 14:38	14	4917100000388	4917100000362	
10015	V	23.06.2016 14:08	114	4917100000037	4917100000132	
10016	V	11.03.2016 09:47	513	4917100000168	499311278	
10017	S	15.04.2016 17:19		4917100000032	4917100000089	
10018	D	09.06.2016 08:56	3704	4917100000020		63160608
10019	V	01.04.2016 11:53	27	4917100000317	499311213	
10020	V	29.02.2016 12:01	9	4917100000024	499311314	
10021	D	27.06.2016 02:34	33	4917100000012		1137906
10022	S	01.04.2016 07:48		4917100000196	4917100000065	
10023	S	04.06.2016 08:38		4917100000368	4917100000023	
10024	S	23.05.2016 21:19		4917100000100	4917100000327	
10025	D	11.05.2016 18:05	3341	4917100000014		213850728
10026	V	06.06.2016 16:56	68	4917100000123	499311265	
10027	V	06.04.2016 14:06	378	4917100000144	499311234	
10028	S	15.04.2016 03:54		4917100000200	4917100000309	
10029	D	04.04.2016 14:07	321	4917100000251		10399758
10030	V	05.03.2016 20:19	3671	4917100000251	4917100000104	
10031	V	27.04.2016 21:22	24	4917100000246	499311191	
10032	D	24.06.2016 12:34	522	4917100000118		6427908
10033	V	29.06.2016 06:39	1944	4917100000122	491601111178	
10034	V	16.06.2016 13:21	101	4917100000071	491601111174	
10035	D	11.03.2016 07:57	2131	4917100000230		188403841
10036	V	16.06.2016 14:56	1350	4917100000203	499311272	
10037	S	26.06.2016 20:40		4917100000339	4917100000201	
10038	D	19.06.2016 03:45	2285	4917100000332		151470365
10039	V	10.06.2016 16:10	63	4917100000072	499311146	
10040	D	17.06.2016 08:20	102	4917100000250		6856338
10041	D	06.06.2016 07:25	2538	4917100000259		156876318
10042	V	05.06.2016 17:02	597	4917100000273	491601111142	
10043	V	08.05.2016 14:45	47	4917100000098	4917100000194	
10044	S	08.06.2016 21:41		4917100000323	4917100000250	
10045	D	23.06.2016 23:56	74	4917100000020		3287598
10046	D	12.05.2016 17:05	3627	4917100000213		321040278
10047	D	12.02.2016 00:04	408	4917100000184		4790328
10048	D	14.04.2016 21:15	59	4917100000174		2986285
10049	S	08.04.2016 15:55		4917100000316	4917100000053	
10050	D	27.03.2016 16:54	465	4917100000154		3763245
10051	V	06.05.2016 11:22	46	4917100000018	491601111164	
10052	D	21.06.2016 12:55	22	4917100000325		679932
10053	S	22.06.2016 01:30		4917100000153	4917100000187	
10054	D	08.04.2016 21:52	7	4917100000130		592585
10055	S	21.03.2016 07:22		4917100000028	4917100000311	
10056	D	25.06.2016 18:14	90	4917100000068		3803850
10057	V	25.03.2016 23:18	56	4917100000185	499311165	
10058	S	04.06.2016 03:28		4917100000263	4917100000272	
10059	V	21.05.2016 07:49	1867	4917100000178	4917100000119	
10060	V	02.06.2016 16:33	243	4917100000306	499311187	
10061	D	17.06.2016 04:37	33	4917100000325		174372
10062	S	24.06.2016 12:41		4917100000048	4917100000069	
10063	V	13.06.2016 21:33	1339	4917100000242	4917100000225	
10064	V	07.06.2016 14:45	1999	4917100000351	499311148	
10065	S	09.06.2016 22:43		4917100000330	4917100000232	
10066	D	01.06.2016 08:47	3649	4917100000133		316156658
10067	V	22.06.2016 14:08	144	4917100000008	4917100000308	
10068	V	16.06.2016 11:41	3693	4917100000309	4917100000092	
10069	D	21.06.2016 14:45	21	4917100000191		1781976
10070	D	06.06.2016 16:14	14	4917100000331		1050952
10071	S	14.06.2016 16:06		4917100000222	4917100000285	
10072	S	14.06.2016 10:35		4917100000238	4917100000358	
10073	D	28.05.2016 08:33	609	4917100000268		2040759
10074	D	01.04.2016 14:20	162	4917100000151		650916
10075	V	20.06.2016 16:44	17	4917100000046	499311300	
10076	D	11.06.2016 19:04	14	4917100000068		1259342
10077	D	09.05.2016 12:59	101	4917100000315		7702159
10078	S	17.04.2016 13:40		4917100000011	4917100000035	
10079	S	16.05.2016 00:50		4917100000094	4917100000075	
10080	V	19.04.2016 02:31	483	4917100000059	499311312	
10081	V	07.06.2016 03:50	93	4917100000039	4917100000053	
10082	V	02.05.2016 12:25	3033	4917100000107	499311169	
10083	D	09.05.2016 06:26	642	4917100000057		42061914
10084	V	17.06.2016 03:41	104	4917099999997	4917100000020	
10085	D	19.04.2016 04:58	1559	4917100000374		26763353
10086	D	22.05.2016 14:29	222	4917100000387		1308246
10087	D	11.02.2016 20:39	630	4917100000371		35182980
10088	V	11.03.2016 19:18	1218	4917100000363	499311218	
10089	D	17.03.2016 09:43	108	4917100000193		8732232
10090	V	05.06.2016 09:36	117	4917100000125	4917100000206	
10091	V	20.06.2016 04:15	855	4917100000064	499311200	
10092	D	28.03.2016 02:42	83	4917100000200		4837987
10093	S	29.03.2016 18:50		4917100000129	4917100000090	
10094	D	22.04.2016 08:33	125	4917100000108		3342000
10095	V	01.05.2016 11:14	3132	4917100000127	491601111171	
10096	V	23.06.2016 17:11	2208	4917100000369	4917100000140	
10097	D	22.06.2016 11:00	98	4917100000294		7434966
10098	V	27.05.2016 00:22	228	4917100000312	499311115	
10099	V	08.05.2016 17:20	1141	4917100000202	4917100000049	
10100	D	28.03.2016 13:33	231	4917100000151		4230303
10101	S	21.05.2016 01:20		4917100000199	4917100000076	
10102	D	01.06.2016 09:24	65	4917100000031		4775745
10103	V	26.04.2016 22:57	3253	4917100000273	499311248	
10104	V	29.05.2016 17:01	73	4917100000135	499311133	
10105	S	15.06.2016 20:44		4917100000016	4917100000106	
10106	S	19.04.2016 07:24		4917100000157	4917100000063	
10107	S	25.04.2016 11:45		4917100000059	4917100000119	
10108	V	27.04.2016 10:14	228	4917100000334	499311279	
10109	S	09.06.2016 00:00		4917100000325	4917100000121	
10110	S	29.05.2016 08:00		4917100000261	4917100000117	
10111	S	21.06.2016 04:11		4917100000128	4917100000291	
10112	S	17.05.2016 14:24		4917100000151	4917100000282	
10113	S	06.05.2016 20:08		4917100000149	4917100000161	
10114	D	06.06.2016 01:42	16	4917100000290		1439808
10115	S	21.06.2016 05:51		4917100000143	4917100000201	
10116	S	26.05.2016 09:47		4917100000218	4917100000175	
10117	D	29.06.2016 22:58	92	4917100000295		2124924
10118	V	22.06.2016 19:47	104	4917100000378	4917100000063	
10119	V	08.04.2016 20:56	621	4917100000286	499311230	
10120	V	19.06.2016 02:20	29	4917100000020	499311117	
10121	D	16.06.2016 23:17	72	4917100000368		6622344
10122	S	14.06.2016 11:23		4917100000295	4917100000071	
10123	V	26.04.2016 17:45	567	4917100000109	4917100000093	
10124	V	21.02.2016 23:30	18	4917100000218	499311226	
10125	V	17.06.2016 05:02	186	4917100000378	4917100000047	
10126	S	11.05.2016 08:46		4917100000070	4917100000000	
10127	V	21.06.2016 19:29	53	4917100000313	499311303	
10128	S	15.04.2016 13:28		4917100000201	4917100000168	
10129	S	26.03.2016 09:40		4917100000321	4917100000155	
10130	V	21.04.2016 21:53	734	4917100000007	4917100000294	
10131	D	08.05.2016 17:18	2593	4917100000144		135769480
10132	D	13.06.2016 14:07	62	4917100000250		4917220
10133	S	12.05.2016 14:54		4917100000261	4917100000267	
10134	D	03.03.2016 04:10	110	4917100000174		6086410
10135	V	13.04.2016 21:04	20	4917100000132	499311232	
10136	S	21.05.2016 03:32		4917100000308	4917100000015	
10137	D	27.06.2016 09:01	2296	4917100000323		74854192
10138	S	15.06.2016 11:04		4917100000289	4917100000145	
10139	S	02.05.2016 14:18		4917100000097	4917100000182	
10140	D	01.06.2016 04:19	79	4917100000245		1725676
10141	V	09.05.2016 08:59	25	4917100000214	499311255	
10142	V	20.03.2016 20:01	74	4917100000080	4917100000004	
10143	V	23.04.2016 03:43	2186	4917100000030	4917100000164	
10144	D	11.06.2016 05:28	115	4917100000275		8752765
10145	V	07.04.2016 09:14	67	4917100000305	4917100000048	
10146	D	10.06.2016 21:16	18	4917100000027		230004
10147	D	05.06.2016 07:01	414	4917100000385		14684166
10148	V	28.06.2016 05:55	1801	4917100000340	168731111	
10149	S	12.02.2016 09:33		4917100000040	4917100000285	
10150	V	07.06.2016 08:12	712	4917100000319	499311220	
10151	V	17.06.2016 12:38	102	4917100000229	4917100000341	
10152	V	22.06.2016 22:32	86	4917100000222	491601111157	
10153	V	29.05.2016 01:39	264	4917100000212	4917100000127	
10154	V	15.06.2016 04:40	579	4917100000253	4917100000359	
10155	S	05.04.2016 19:11		4917100000262	4917100000131	
10156	D	02.06.2016 10:30	3143	4917100000051		155776509
10157	D	22.06.2016 03:30	3231	4917100000130		226890513
10158	D	20.06.2016 04:39	501	4917100000348		13375698
10159	D	11.05.2016 12:53	690	4917100000314		58484400
10160	S	22.02.2016 08:55		4917100000265	4917100000234	
10161	D	02.05.2016 17:41	29	4917100000209		1202311
10162	D	13.06.2016 15:10	612	4917100000068		20044224
10163	D	13.04.2016 13:28	70	4917100000190		3577910
10164	V	11.05.2016 01:23	501	4917100000025	4917100000285	
10165	V	14.05.2016 14:34	90	4917100000128	4917100000291	
10166	V	21.02.2016 18:10	38	4917100000249	4917100000141	
10167	D	07.05.2016 17:00	98	4917100000275		9034326
10168	V	17.05.2016 21:00	27	4917100000276	4917100000288	
10169	S	23.06.2016 05:50		4917100000342	4917100000178	
10170	S	11.06.2016 14:40		4917100000167	4917100000100	
10171	V	06.03.2016 10:26	3396	4917100000034	4917100000194	
10172	D	17.06.2016 02:35	75	4917100000280		6560550
10173	D	29.05.2016 05:40	15	4917100000126		592140
10174	D	02.06.2016 23:44	654	4917100000042		22164060
10175	S	20.05.2016 01:40		4917100000029	4917100000357	
10176	V	15.05.2016 02:05	3561	4917100000071	499311111	
10177	V	29.04.2016 03:20	1900	4917100000105	499311302	
10178	D	12.06.2016 02:35	39	4917100000030		3339024
10179	D	07.06.2016 20:53	3484	4917100000133		272636936
10180	D	12.06.2016 11:36	1955	4917100000086		135809940
10181	D	18.05.2016 21:18	1185	4917100000122		30138105
10182	D	02.05.2016 14:59	31	4917100000235		1874260
10183	V	05.04.2016 16:27	90	4917100000340	499311149	
10184	D	08.04.2016 02:26	72	4917100000085		4152960
10185	S	15.06.2016 12:19		4917100000094	4917100000078	
10186	S	07.05.2016 21:24		4917100000234	4917100000174	
10187	S	14.06.2016 06:26		4917100000180	4917100000286	
10188	D	07.06.2016 11:46	1482	4917099999995		57657210
10189	S	01.05.2016 21:16		4917100000049	4917100000291	
10190	S	21.04.2016 13:16		4917100000130	4917100000095	
10191	V	22.04.2016 17:21	73	4917100000157	4917100000157	
10192	V	19.06.2016 04:39	51	4917100000178	4917100000124	
10193	V	27.06.2016 18:58	44	4917100000114	4917100000004	
10194	S	06.06.2016 02:02		4917100000012	4917100000178	
10195	V	18.05.2016 08:54	72	4917100000302	499311258	
10196	S	02.06.2016 23:54		4917100000051	4917100000086	
10197	V	19.05.2016 18:50	381	4917100000114	4917100000081	
10198	V	17.05.2016 17:55	998	4917100000358	491601111135	
10199	S	02.03.2016 15:08		4917100000128	4917100000368	
10200	S	29.04.2016 05:18		4917100000030	4917100000206	
10201	S	15.03.2016 07:39		4917100000271	4917100000235	
10202	S	27.05.2016 12:19		4917100000100	4917100000264	
10203	V	10.06.2016 23:52	189	4917100000018	4917100000309	
10204	V	25.05.2016 14:02	234	4917100000366	499311130	
10205	D	26.06.2016 17:30	21	4917100000119		1027971
10206	D	27.05.2016 10:19	3572	4917100000115		97672768
10207	S	15.02.2016 00:32		4917100000370	4917100000162	
10208	D	19.06.2016 02:55	1592	4917100000198		38177752
10209	V	14.06.2016 03:56	297	4917100000208	4917100000002	
10210	S	24.06.2016 00:06		4917100000194	4917100000186	
10211	V	17.06.2016 18:20	2703	4917100000367	4917100000247	
10212	V	22.03.2016 12:31	1053	4917099999998	499311314	
10213	D	12.06.2016 23:31	564	4917100000362		29149776
10214	D	07.03.2016 13:44	88	4917100000002		2159608
10215	V	26.04.2016 23:25	91	4917100000280	4917100000053	
10216	V	26.05.2016 09:45	36	4917100000044	491601111200	
10217	D	16.05.2016 14:45	89	4917100000373		720900
10218	S	04.02.2016 09:24		4917100000166	4917100000349	
10219	S	12.05.2016 05:43		4917100000211	4917100000177	
10220	S	18.05.2016 06:10		4917100000265	4917100000053	
10221	V	16.06.2016 08:47	112	4917100000024	4917100000003	
10222	D	08.05.2016 11:40	822	4917100000209		41001360
10223	D	14.03.2016 22:41	69	4917100000154		3256041
10224	S	12.05.2016 15:31		4917100000288	4917100000250	
10225	V	02.05.2016 03:57	1460	4917100000156	499311127	
10226	V	17.06.2016 14:49	2329	4917100000378	499311303	
10227	D	26.05.2016 01:34	72	4917100000234		6621120
10228	S	25.06.2016 14:45		4917100000065	4917100000124	
10229	D	22.06.2016 20:35	64	4917100000224		3459904
10230	V	16.02.2016 12:08	1031	4917100000081	499311134	
10231	S	03.06.2016 01:17		4917100000299	4917100000099	
10232	V	25.06.2016 18:12	27	4917100000233	491601111119	
10233	S	07.05.2016 00:44		4917100000069	4917100000145	
10234	D	07.05.2016 02:33	121	4917100000086		2283633
10235	S	12.06.2016 19:47		4917100000276	4917100000300	
10236	D	18.05.2016 18:31	3154	4917100000368		207662514
10237	D	22.03.2016 18:25	2945	4917100000034		72373375
10238	D	13.06.2016 10:18	2725	4917100000319		184686875
10239	V	21.05.2016 08:53	19	4917100000202	499311286	
10240	S	14.06.2016 18:11		4917100000138	4917100000299	
10241	V	08.04.2016 12:47	1493	4917100000169	491601111184	
10242	S	04.04.2016 05:47		4917100000324	4917100000228	
10243	V	10.06.2016 23:56	94	4917100000374	491601111134	
10244	V	26.04.2016 01:02	97	4917100000089	4917100000112	
10245	V	29.06.2016 04:15	1273	4917099999997	4917100000010	
10246	S	20.04.2016 08:44		4917100000234	4917100000255	
10247	D	17.06.2016 18:38	54	4917100000293		2857302
10248	D	01.06.2016 14:45	1834	4917100000265		4507972
10249	D	07.06.2016 05:35	58	4917100000092		898188
10250	D	01.06.2016 04:47	13	4917100000244		934427
10251	V	28.06.2016 02:33	2450	4917100000155	4917100000298	
10252	D	06.06.2016 02:03	405	4917100000104		18756765
10253	V	24.06.2016 12:39	456	4917100000239	499311150	
10254	V	28.06.2016 20:27	270	4917100000264	4917100000120	
10255	D	07.05.2016 14:03	22	4917100000016		1178606
10256	V	05.06.2016 19:06	63	4917100000173	499311167	
10257	S	11.03.2016 01:12		4917100000224	4917100000059	
10258	D	13.06.2016 10:57	20	4917100000243		158280
10259	S	15.06.2016 22:24		4917100000169	4917100000236	
10260	D	12.05.2016 12:19	1658	4917100000166		48974004
10261	V	24.06.2016 00:51	16	4917100000162	4917100000034	
10262	D	12.04.2016 16:25	1658	4917100000333		63935796
10263	V	01.05.2016 20:00	123	4917100000244	4917100000296	
10264	S	19.04.2016 03:27		4917100000246	4917100000225	
10265	D	28.06.2016 20:59	82	4917100000253		2867868
10266	V	29.06.2016 02:52	1361	4917100000370	491601111162	
10267	S	06.06.2016 13:43		4917100000149	4917100000190	
10268	V	26.02.2016 00:22	124	4917100000093	4917100000093	
10269	D	21.05.2016 10:30	3121	4917100000000		261717697
10270	D	04.06.2016 09:25	45	4917100000247		2961450
10271	V	25.06.2016 03:04	405	4917100000237	4917100000007	
10272	S	14.06.2016 14:24		4917100000231	4917100000356	
10273	V	24.05.2016 22:29	61	4917100000200	4917100000207	
10274	D	06.06.2016 08:52	39	4917100000047		1148238
10275	V	22.06.2016 14:39	83	4917100000175	499311214	
10276	D	24.04.2016 20:43	2197	4917100000029		111948135
10277	S	12.06.2016 08:35		4917100000239	4917100000160	
10278	V	27.04.2016 01:08	33	4917100000024	499311184	
10279	S	11.05.2016 11:12		4917100000014	4917100000022	
10280	V	29.04.2016 00:08	68	4917100000000	499311280	
